year,season,date,site,tmnt,kartez,obs,ccount,cover,height,live_weight,Dead_Weight,Book,Comments
1999,2,6/4/99,C,C,MUAR2,4,1,0.1,4,0.07,-888,99-1,NA
1999,2,6/4/99,C,C,MUAR2,5,1,0.25,5,0.03,-888,99-1,NA
1999,2,6/4/99,C,C,MUAR2,6,1,0.25,5,0.06,-888,99-1,NA
1999,2,6/4/99,C,C,MUAR2,7,1,0.5,5,0.24,-888,99-1,NA
1999,2,6/4/99,C,C,MUAR2,8,1,0.5,6,0.67,-888,99-1,NA
1999,2,6/4/99,C,C,MUAR2,9,1,1,6,0.09,-888,99-1,NA
1999,2,6/4/99,C,C,MUAR2,10,1,1,6,0.42,-888,99-1,NA
1999,2,6/4/99,C,C,OPCL,1,1,2,1,0.58,-888,99-1,NA
1999,2,6/4/99,C,C,OPCL,2,1,2,1,0.41,-888,99-1,NA
1999,2,6/4/99,C,C,OPCL,3,1,3,1,1.14,-888,99-1,NA
1999,2,6/4/99,C,C,OPCL,4,1,3,2,1.24,-888,99-1,NA
1999,2,6/4/99,C,C,OPCL,5,1,4,2,3.35,-888,99-1,NA
1999,2,6/4/99,C,C,OPCL,6,1,4,2,3.52,-888,99-1,NA
1999,2,6/4/99,C,C,OPCL,7,1,5,2,5.64,-888,99-1,NA
1999,2,6/4/99,C,C,OPCL,8,1,5,2,6.86,-888,99-1,NA
1999,2,6/4/99,C,C,OPPHP,1,1,3,2,0.44,-888,99-1,NA
1999,2,6/4/99,C,C,OPPHP,2,1,4,5,0.57,-888,99-1,NA
1999,2,6/4/99,C,C,OPPHP,3,1,5,4,1.09,-888,99-1,NA
1999,2,6/4/99,C,C,OPPHP,4,1,6,8,6.58,-888,99-1,NA
1999,2,6/4/99,C,C,OPPHP,5,1,8,5,3.35,-888,99-1,NA
1999,2,6/4/99,C,C,OPPHP,6,1,10,9,8.75,-888,99-1,NA
1999,2,6/4/99,C,C,OPPHP,7,1,12,9,13.08,-888,99-1,NA
1999,2,6/4/99,C,C,OPPHP,8,1,15,13,35.04,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,1,1,0.05,2,0.07,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,2,1,0.05,4,0.03,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,3,1,0.1,4,0.18,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,4,1,0.1,3,0.03,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,5,1,0.25,5,0.24,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,6,1,0.25,7,0.42,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,7,1,0.5,7,0.36,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,8,1,0.5,9,0.54,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,9,1,1,8,0.17,-888,99-1,NA
1999,2,6/4/99,C,C,SCBR2,10,1,1,8,1.43,-888,99-1,NA
1999,2,6/4/99,C,C,SPAI,1,1,0.25,6,0.21,-888,99-1,NA
1999,2,6/4/99,C,C,SPAI,2,1,0.25,9,0.29,-888,99-1,NA
1999,2,6/4/99,C,C,SPAI,3,1,0.5,7,0.1,-888,99-1,NA
1999,2,6/4/99,C,C,SPAI,4,1,0.5,8,0.28,-888,99-1,NA
1999,2,6/4/99,C,C,SPAI,5,1,1,7,0.55,-888,99-1,NA
1999,2,6/4/99,C,C,SPAI,6,1,1,8,0.53,-888,99-1,NA
1999,2,6/4/99,C,C,SPAI,7,1,2,10,1.47,-888,99-1,NA
1999,2,6/4/99,C,C,SPAI,8,1,2,8,0.97,-888,99-1,NA
1999,2,6/4/99,C,C,SPOR,1,1,0.1,3,0.01,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,2,1,0.1,3,0.01,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,3,1,0.25,3,0.02,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,4,1,0.25,3,0.06,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,5,1,0.5,4,0.05,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,6,1,1,5,-888,-888,99-1,NO_GREEN;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,7,1,2,5,0.24,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,8,1,3,8,0.4,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,9,1,4,6,0.85,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,10,1,5,-999,-999,-888,99-1,SAMPLE_MISSING;_CHANGED_FROM_SPCO4_TO_SPOR
1999,2,6/4/99,C,C,SPOR,1,1,0.1,3,0.06,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,2,6/4/99,C,C,SPOR,2,1,0.1,2,0.02,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,2,6/4/99,C,C,SPOR,3,1,0.25,2,0.04,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,2,6/4/99,C,C,SPOR,4,1,0.25,3,0.02,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,2,6/4/99,C,C,SPOR,5,1,0.5,3,0.07,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,2,6/4/99,C,C,SPOR,6,1,0.5,4,0.12,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,2,6/4/99,C,C,SPOR,7,1,1,5,0.21,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,2,6/4/99,C,C,SPOR,8,1,1,5,0.09,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,2,6/4/99,C,C,SPWR,1,1,0.05,3,0.08,-888,99-1,NA
1999,2,6/4/99,C,C,SPWR,2,1,0.05,3,0.16,-888,99-1,NA
1999,2,6/4/99,C,C,SPWR,3,1,0.1,7,0.16,-888,99-1,NA
1999,2,6/4/99,C,C,SPWR,4,1,0.1,3,0.23,-888,99-1,NA
1999,2,6/4/99,C,C,SPWR,5,1,0.25,5,0.52,-888,99-1,NA
1999,2,6/4/99,C,C,SPWR,6,1,0.25,3,0.4,-888,99-1,NA
1999,2,6/4/99,C,C,SPWR,7,1,0.5,5,0.45,-888,99-1,NA
1999,2,6/4/99,C,C,SPWR,8,1,0.5,5,1,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,1,1,0.05,5,0.18,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,2,1,0.05,5,0.1,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,3,1,0.1,6,0.35,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,4,1,0.1,7,0.57,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,5,1,0.25,9,1.02,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,6,1,0.25,7,0.4,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,7,1,0.5,11,2.99,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,8,1,1,8,5.41,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,9,1,2,14,7.15,-888,99-1,NA
1999,2,6/4/99,C,C,THAC,10,1,2.5,14,2.31,-888,99-1,NA
1999,3,10/11/99,C,C,ARDI5,1,1,0.05,11,1.1,-888,99-1,NA
1999,3,10/11/99,C,C,ARDI5,2,1,0.05,11,0.85,-888,99-1,NA
1999,3,10/11/99,C,C,ARDI5,3,1,0.05,9,0.53,-888,99-1,NA
1999,3,10/11/99,C,C,ARDI5,4,1,0.1,14,1.15,-888,99-1,NA
1999,3,10/11/99,C,C,ARDI5,5,1,0.1,10,1.3,-888,99-1,NA
1999,3,10/11/99,C,C,ARDI5,6,1,0.1,8,0.84,-888,99-1,NA
1999,3,10/11/99,C,C,ARLUL2,1,1,0.01,3,0.05,-888,99-1,NA
1999,3,10/11/99,C,C,ARLUL2,2,1,0.01,3,0.04,-888,99-1,NA
1999,3,10/11/99,C,C,ARLUL2,3,1,0.05,4,0.13,-888,99-1,NA
1999,3,10/11/99,C,C,ARLUL2,4,1,0.05,4,0.08,-888,99-1,NA
1999,3,10/11/99,C,C,ARPUP6,1,1,0.5,17,2.29,-888,99-1,NA
1999,3,10/11/99,C,C,ARPUP6,2,1,0.75,20,3.69,-888,99-1,NA
1999,3,10/11/99,C,C,ARPUP6,3,1,1,19,8.54,-888,99-1,NA
1999,3,10/11/99,C,C,ARPUP6,4,1,1.5,20,8.59,-888,99-1,NA
1999,3,10/11/99,C,C,ARPUP6,5,1,1.75,19,10.17,-888,99-1,NA
1999,3,10/11/99,C,C,ARPUP6,6,1,2,24,8.97,-888,99-1,NA
1999,3,10/11/99,C,C,BAABA,1,1,0.01,2,0.01,-888,99-1,SAMPLE_MINUTE
1999,3,10/11/99,C,C,BAABA,2,1,0.01,18,0.14,-888,99-1,NA
1999,3,10/11/99,C,C,BAABA,3,1,0.05,18,0.25,-888,99-1,NA
1999,3,10/11/99,C,C,BAABA,4,1,0.05,18,0.18,-888,99-1,NA
1999,3,10/11/99,C,C,BAABA,5,1,0.1,25,0.93,-888,99-1,NA
1999,3,10/11/99,C,C,BAABA,6,1,0.25,13,0.72,-888,99-1,NA
1999,3,10/11/99,C,C,BAABA,7,1,0.5,26,1.11,-888,99-1,NA
1999,3,10/11/99,C,C,BAABA,8,1,0.75,19,1.51,-888,99-1,NA
1999,3,10/11/99,C,C,BOBA2,1,1,0.01,2,0.01,-888,99-1,SAMPLE_MINUTE
1999,3,10/11/99,C,C,BOBA2,2,1,0.01,2,0.01,-888,99-1,SAMPLE_MINUTE
1999,3,10/11/99,C,C,BOBA2,3,1,0.05,2,0.06,-888,99-1,NA
1999,3,10/11/99,C,C,BOBA2,4,1,0.05,3,0.09,-888,99-1,NA
1999,3,10/11/99,C,C,BOBA2,5,1,0.1,2,0.13,-888,99-1,NA
1999,3,10/11/99,C,C,BOBA2,6,1,0.1,2,0.15,-888,99-1,NA
1999,3,10/11/99,C,C,BOBA2,7,1,0.25,4,0.13,-888,99-1,NA
1999,3,10/11/99,C,C,BOBA2,8,1,0.5,7,0.62,-888,99-1,NA
1999,3,10/11/99,C,C,BOBA2,9,1,0.75,7,0.82,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,1,1,0.05,12,0.16,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,2,1,0.05,14,0.28,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,3,1,0.1,17,0.6,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,4,1,0.1,19,1.17,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,5,1,0.25,16,0.89,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,6,1,0.5,21,2.88,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,7,1,1,25,5.78,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,8,1,2,29,14.7,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,9,1,3,26,20.22,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,10,1,4,27,29.24,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,11,1,5,27,28.77,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,12,1,6,29,34.48,-888,99-1,NA
1999,3,10/11/99,C,C,BOER4,13,1,7,31,52.03,-888,99-1,NA
1999,3,10/11/99,C,C,POJA5,1,1,0.05,6,0.09,-888,99-1,NA;_CHANGED_FROM_CAJA6_TO_POJA5
1999,3,10/11/99,C,C,POJA5,2,1,0.05,7,0.09,-888,99-1,NA;_CHANGED_FROM_CAJA6_TO_POJA5
1999,3,10/11/99,C,C,POJA5,3,1,0.1,10,0.2,-888,99-1,NA;_CHANGED_FROM_CAJA6_TO_POJA5
1999,3,10/11/99,C,C,POJA5,4,1,0.1,6,0.17,-888,99-1,NA;_CHANGED_FROM_CAJA6_TO_POJA5
1999,3,10/11/99,C,C,CHER2,1,1,0.01,11,0.06,-888,99-1,NA
1999,3,10/11/99,C,C,CHER2,2,1,0.01,11,0.1,-888,99-1,NA
1999,3,10/11/99,C,C,CHER2,3,1,0.01,9,0.06,-888,99-1,NA
1999,3,10/11/99,C,C,CHER2,4,1,0.05,9,0.18,-888,99-1,NA
1999,3,10/11/99,C,C,CHER2,5,1,0.05,9,0.13,-888,99-1,NA
1999,3,10/11/99,C,C,CHER2,6,1,0.1,8,0.45,-888,99-1,NA
1999,3,10/11/99,C,C,CHER2,7,1,0.25,10,1.05,-888,99-1,NA
1999,3,10/11/99,C,C,CHER2,8,1,0.5,9,0.75,-888,99-1,NA
1999,3,10/11/99,C,C,CHGL13,1,1,0.01,7,0.03,-888,99-1,NA
1999,3,10/11/99,C,C,CHGL13,2,1,0.01,5,0.01,-888,99-1,SAMPLE_MINUTE
1999,3,10/11/99,C,C,CHGL13,3,1,0.01,8,0.04,-888,99-1,NA
1999,3,10/11/99,C,C,CHGL13,4,1,0.05,12,0.08,-888,99-1,NA
1999,3,10/11/99,C,C,CHGL13,5,1,0.05,7,0.06,-888,99-1,NA
1999,3,10/11/99,C,C,CHGL13,6,1,0.05,11,0.06,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,1,1,0.01,2,0.05,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,2,1,0.01,3,0.05,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,3,1,0.01,3,0.03,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,4,1,0.05,3,0.06,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,5,1,0.05,3,0.07,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,6,1,0.05,5,0.08,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,7,1,0.1,6,0.11,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,8,1,0.1,4,0.2,-888,99-1,NA
1999,3,10/11/99,C,C,CHSE7,9,1,0.25,7,0.25,-888,99-1,NA
1999,3,10/11/99,C,C,CHSES,1,1,0.01,5,0.03,-888,99-1,NA
1999,3,10/11/99,C,C,CHSES,2,1,0.01,3,0.01,-888,99-1,SAMPLE_MINUTE
1999,3,10/11/99,C,C,CHSES,3,1,0.01,3,0.05,-888,99-1,NA
1999,3,10/11/99,C,C,CHSES,4,1,0.05,5,0.07,-888,99-1,NA
1999,3,10/11/99,C,C,CHSES,5,1,0.05,5,0.01,-888,99-1,NA
1999,3,10/11/99,C,C,CHSES,6,1,0.05,4,0.03,-888,99-1,NA
1999,3,10/11/99,C,C,CHSES,7,1,0.1,5,0.11,-888,99-1,NA
1999,3,10/11/99,C,C,CHSES,8,1,0.1,4,0.06,-888,99-1,NA
1999,3,10/11/99,C,C,CHSES,9,1,0.25,5,0.26,-888,99-1,NA
1999,3,10/11/99,C,C,ENDE,1,1,0.1,11,0.23,-888,99-1,NA
1999,3,10/11/99,C,C,ENDE,2,1,0.1,9,0.41,-888,99-1,NA
1999,3,10/11/99,C,C,DAPU7,1,1,0.01,1,0.01,-888,99-1,SAMPLE_MINUTE
1999,3,10/11/99,C,C,DAPU7,2,1,0.01,2,0.01,-888,99-1,SAMPLE_MINUTE
1999,3,10/11/99,C,C,DAPU7,3,1,0.05,5,0.06,-888,99-1,NA
1999,3,10/11/99,C,C,DAPU7,4,1,0.05,4,0.09,-888,99-1,NA
1999,3,10/11/99,C,C,DAPU7,5,1,0.1,5,0.32,-888,99-1,NA
1999,3,10/11/99,C,C,DAPU7,6,1,0.1,6,0.22,-888,99-1,NA
1999,3,10/11/99,C,C,DAPU7,7,1,0.25,6,0.59,-888,99-1,NA
1999,3,10/11/99,C,C,DAPU7,8,1,0.5,8,1.58,-888,99-1,NA
1999,3,10/11/99,C,C,DAPU7,9,1,0.1,13,3.76,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,1,1,0.01,7,0.15,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,2,1,0.01,4,0.09,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,3,1,0.05,8,0.16,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,4,1,0.05,6,0.16,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,5,1,0.1,9,0.59,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,6,1,0.1,9,0.48,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,7,1,0.25,13,1,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,8,1,0.25,15,1.54,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,9,1,0.5,16,3.37,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,10,1,0.5,15,3.6,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,11,1,1,17,10.17,-888,99-1,NA
1999,3,10/11/99,C,C,GUSA2,12,1,2,29,28.86,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,1,1,0.01,37,0.55,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,2,1,0.01,36,0.57,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,3,1,0.05,31,0.85,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,4,1,0.05,31,0.35,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,5,1,0.1,35,1.98,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,6,1,0.1,26,0.92,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,7,1,0.25,31,1.61,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,8,1,0.5,36,1.21,-888,99-1,NA
1999,3,10/11/99,C,C,PLJA,9,1,1,36,3.33,-888,99-1,NA
1999,3,10/11/99,C,C,HODR,1,1,0.05,4,0.14,-888,99-1,NA;_CHANGED_FROM_HOGL2_TO_HODR
1999,3,10/11/99,C,C,HODR,2,1,0.05,9,0.11,-888,99-1,NA;_CHANGED_FROM_HOGL2_TO_HODR
1999,3,10/11/99,C,C,HODR,3,1,0.1,8,0.34,-888,99-1,NA;_CHANGED_FROM_HOGL2_TO_HODR
1999,3,10/11/99,C,C,HODR,4,1,0.1,6,0.2,-888,99-1,NA;_CHANGED_FROM_HOGL2_TO_HODR
1999,3,10/11/99,C,C,HODR,5,1,0.25,7,0.57,-888,99-1,NA;_CHANGED_FROM_HOGL2_TO_HODR
1999,3,10/11/99,C,C,HODR,6,1,0.25,7,0.69,-888,99-1,NA;_CHANGED_FROM_HOGL2_TO_HODR
1999,3,10/11/99,C,C,KAPA,1,1,0.01,9,0.09,-888,99-1,NA
1999,3,10/11/99,C,C,KAPA,2,1,0.01,7,0.05,-888,99-1,NA
1999,3,10/11/99,C,C,KAPA,3,1,0.05,9,0.18,-888,99-1,NA
1999,3,10/11/99,C,C,KAPA,4,1,0.05,11,0.17,-888,99-1,NA
1999,3,10/11/99,C,C,KAPA,5,1,0.1,8,0.44,-888,99-1,NA
1999,3,10/11/99,C,C,KAPA,6,1,0.1,10,0.49,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,1,1,0.01,7,0.16,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,2,1,0.05,11,0.58,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,3,1,0.1,6,0.53,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,4,1,0.25,7,1.09,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,5,1,0.5,15,3.38,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,6,1,0.5,12,2.37,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,7,1,1,15,5.73,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,8,1,2,13,12.35,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,9,1,3,15,16.02,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,10,1,4,13,15.54,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,11,1,5,23,32.71,-888,99-1,NA
1999,3,10/11/99,C,C,LATR2,12,1,6,37,50.47,-888,99-1,NA
1999,3,10/11/99,C,C,LEFE,1,1,0.01,5,0.08,-888,99-1,NA
1999,3,10/11/99,C,C,LEFE,2,1,0.01,5,0.03,-888,99-1,NA
1999,3,10/11/99,C,C,LEFE,3,1,0.05,6,0.17,-888,99-1,NA
1999,3,10/11/99,C,C,LEFE,4,1,0.05,5,0.34,-888,99-1,NA
1999,3,10/11/99,C,C,LEFE,5,1,0.1,4,0.81,-888,99-1,NA
1999,3,10/11/99,C,C,LEFE,6,1,0.25,13,0.84,-888,99-1,NA
1999,3,10/11/99,C,C,LEFE,7,1,0.5,8,2.52,-888,99-1,NA
1999,3,10/11/99,C,C,LEFE,8,1,1,9,5,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,1,1,0.01,2,0.01,-888,99-1,SAMPLE_MINUTE
1999,3,10/11/99,C,C,MAPIP,2,1,0.01,5,0.04,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,3,1,0.05,5,0.1,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,4,1,0.05,5,0.1,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,5,1,0.1,13,0.39,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,6,1,0.1,15,0.39,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,7,1,0.25,9,0.45,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,8,1,0.25,10,0.53,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,9,1,0.5,11,1.21,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,10,1,1,17,3.65,-888,99-1,NA
1999,3,10/11/99,C,C,MAPIP,11,1,2,18,5.54,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,1,1,0.25,8,0.4,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,2,1,0.25,8,0.42,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,3,1,0.5,16,2.53,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,4,1,1,21,4.55,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,5,1,2,23,10.61,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,6,1,3,21,9.61,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,7,1,4,20,10.35,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,8,1,5,25,16.26,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,9,1,6,23,13.86,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,10,1,7,25,21.97,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,11,1,8,31,33.65,-888,99-1,NA
1999,3,10/11/99,C,C,MELE2,12,1,9,23,43.65,-888,99-1,NA
1999,3,10/11/99,C,C,MOSQ,1,1,0.1,6,0.16,-888,99-1,NA
1999,3,10/11/99,C,C,MOSQ,2,1,0.1,6,0.13,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,1,1,0.1,12,0.2,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,2,1,0.1,14,0.39,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,3,1,0.25,14,1.19,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,4,1,0.25,15,0.71,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,5,1,0.5,17,1.27,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,6,1,1,18,1.68,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,7,1,2,17,5.2,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,8,1,3,18,6.8,-888,99-1,NA
1999,3,10/11/99,C,C,MUAR2,9,1,4,19,11.36,-888,99-1,NA
1999,3,10/11/99,C,C,MUPO2,1,1,1,33,9.31,-888,99-1,NA
1999,3,10/11/99,C,C,MUPO2,2,1,1,29,4.43,-888,99-1,NA
1999,3,10/11/99,C,C,MUPO2,3,1,2,62,26.09,-888,99-1,NA
1999,3,10/11/99,C,C,MUPO2,4,1,3,39,20.74,-888,99-1,NA
1999,3,10/11/99,C,C,MUPO2,5,1,4,38,24.08,-888,99-1,NA
1999,3,10/11/99,C,C,OPCL,1,1,3,2,1.18,-888,99-1,NA
1999,3,10/11/99,C,C,OPCL,2,1,4,2,1.6,-888,99-1,NA
1999,3,10/11/99,C,C,OPCL,3,1,5,2,1.87,-888,99-1,NA
1999,3,10/11/99,C,C,OPCL,4,1,6,2,2.75,-888,99-1,NA
1999,3,10/11/99,C,C,OPCL,5,1,7,2,3.65,-888,99-1,NA
1999,3,10/11/99,C,C,OPCL,6,1,8,3,7.44,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,1,1,0.01,4,0.14,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,2,1,0.01,5,0.22,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,3,1,0.05,6,0.39,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,4,1,0.05,5,0.33,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,5,1,0.1,6,0.59,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,6,1,0.1,7,0.38,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,7,1,0.25,8,1.09,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,8,1,0.5,9,2.49,-888,99-1,NA
1999,3,10/11/99,C,C,SCBR2,9,1,1,12,4.02,-888,99-1,NA
1999,3,10/11/99,C,C,SOEL,1,1,0.1,20,1.32,-888,99-1,NA
1999,3,10/11/99,C,C,SOEL,2,1,0.1,21,1.15,-888,99-1,NA
1999,3,10/11/99,C,C,SPOR,1,1,0.05,26,0.23,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,2,1,0.1,23,0.57,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,3,1,0.25,32,0.93,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,4,1,0.5,34,2.12,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,5,1,1,35,3.07,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,6,1,2,38,7.63,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,7,1,3,47,34.48,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,8,1,4,36,10.26,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,9,1,5,43,19.25,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,10,1,6,32,24.18,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,11,1,7,42,31.54,-888,99-1,NA;_CHANGED_FROM_SPCO4_TO_SPOR
1999,3,10/11/99,C,C,SPOR,1,1,0.1,14,0.3,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
1999,3,10/11/99,C,C,SPOR,2,1,0.1,14,0.06,-888,99-1,NA;_CHANGED_FROM_SPCR_TO_SPOR
